  0.5, 247.8, 246.9,   1.2, 1409.4, 1407.9,   1.5, 2192.6, 2196.6,   2.9, 8725.5, 8740.0, 
  0.5, 248.2, 251.4,   1.2, 1401.8, 1419.3,   1.5, 2198.2, 2191.1,   2.9, 8734.3, 8752.1, 
  0.5, 255.2, 248.4,   1.2, 1405.3, 1411.0,   1.5, 2191.9, 2195.7,   2.9, 8736.2, 8857.3, 
  0.5, 247.2, 248.6,   1.2, 1412.3, 1406.9,   1.5, 2192.6, 2194.6,   2.9, 8736.3, 8738.3, 
  0.5, 247.1, 248.7,   1.2, 1409.8, 1407.1,   1.5, 2192.0, 2222.2,   2.9, 8730.0, 8743.6, 
  0.5, 247.6, 252.6,   1.2, 1408.4, 1408.6,   1.5, 2198.1, 2195.3,   2.9, 8731.6, 8734.7, 
  0.5, 251.6, 246.7,   1.2, 1405.8, 1410.5,   1.5, 2192.5, 2187.2,   2.9, 8735.6, 8738.6, 
  0.5, 247.1, 246.9,   1.2, 1410.3, 1407.1,   1.5, 2193.2, 2193.6,   2.9, 8738.5, 8736.1, 
  0.5, 246.0, 248.3,   1.2, 1409.5, 1408.4,   1.5, 2190.5, 2199.1,   2.9, 8729.2, 8739.7, 
  0.5, 248.1, 252.6,   1.2, 1404.2, 1406.3,   1.5, 2197.2, 2196.3,   2.9, 8764.9, 8729.1, 
  0.5, 252.7, 246.8,   1.2, 1404.7, 1408.7,   1.5, 2189.1, 2189.9,   2.9, 8730.9, 8745.6, 
  0.5, 251.2, 246.8,   1.2, 1404.9, 1409.7,   1.5, 2191.1, 2194.8,   2.9, 8729.5, 8738.3, 
  0.5, 247.1, 247.8,   1.2, 1409.8, 1404.2,   1.5, 2192.3, 2187.1,   2.9, 8731.9, 8731.4, 
  0.5, 247.1, 248.1,   1.2, 1409.9, 1406.4,   1.5, 2181.9, 2191.7,   2.9, 8728.5, 8738.6, 
  0.5, 247.5, 251.8,   1.2, 1407.0, 1406.0,   1.5, 2192.8, 2193.9,   2.9, 8737.8, 8735.5, 
  0.5, 250.9, 247.8,   1.2, 1406.2, 1410.8,   1.5, 2189.1, 2194.0,   2.9, 8734.6, 8740.0, 
  0.5, 247.1, 248.0,   1.2, 1405.4, 1413.1,   1.5, 2191.2, 2194.3,   2.9, 8733.5, 8743.7, 
  0.5, 247.8, 248.3,   1.2, 1409.6, 1407.0,   1.5, 2192.4, 2194.0,   2.9, 8755.4, 8740.0, 
  0.5, 248.1, 247.6,   1.2, 1410.4, 1407.3,   1.5, 2196.4, 2196.3,   2.9, 8729.6, 8736.8, 
  0.5, 248.0, 252.4,   1.2, 1405.5, 1410.5,   1.5, 2193.3, 2195.6,   2.9, 8746.2, 8733.0, 
  0.5, 251.7, 247.8,   1.2, 1401.5, 1410.9,   1.5, 2189.9, 2195.7,   2.9, 8733.3, 8741.9, 
  0.5, 248.1, 247.7,   1.2, 1410.4, 1407.7,   1.5, 2194.5, 2196.2,   2.9, 8735.8, 8741.3, 
  0.5, 247.1, 248.3,   1.2, 1409.9, 1407.4,   1.5, 2194.4, 2200.8,   2.9, 8778.3, 8737.4, 
  0.5, 247.8, 252.5,   1.2, 1405.6, 1406.1,   1.5, 2196.3, 2193.5,   2.9, 8733.7, 8732.0, 
  0.5, 251.9, 248.4,   1.2, 1406.4, 1411.2,   1.5, 2194.5, 2195.5,   2.9, 8756.1, 8737.4, 
  0.5, 247.1, 248.3,   1.2, 1408.4, 1406.3,   1.5, 2191.2, 2195.4,   2.9, 8735.8, 8754.7, 
  0.5, 248.1, 246.9,   1.2, 1409.3, 1406.5,   1.5, 2192.1, 2198.5,   2.9, 8726.8, 8739.7, 
  0.5, 247.2, 251.3,   1.2, 1404.9, 1404.4,   1.5, 2195.3, 2193.8,   2.9, 8734.1, 8734.3, 
  0.5, 252.4, 246.7,   1.2, 1404.7, 1408.0,   1.5, 2192.0, 2194.6,   2.9, 8732.7, 8739.0, 
  0.5, 251.8, 248.4,   1.2, 1408.4, 1410.1,   1.5, 2192.0, 2195.0,   2.9, 8759.4, 9261.7, 
  0.5, 253.4, 246.9,   1.3, 1409.9, 1410.0,   1.5, 2185.8, 2200.8,   2.9, 8758.7, 8740.0, 
  0.5, 247.1, 248.6,   1.2, 1404.8, 1411.3,   1.5, 2195.6, 2192.0,   2.9, 8733.4, 8757.1, 
  0.5, 248.2, 247.6,   1.2, 1410.3, 1405.3,   1.5, 2193.6, 2186.0,   2.9, 8754.1, 8734.7, 
  0.5, 247.1, 254.5,   1.2, 1406.2, 1407.3,   1.5, 2364.1, 2516.0,   2.9, 9138.5, 9184.2, 
  0.5, 247.9, 248.5,   1.3, 1427.1, 1408.3,   1.5, 2191.9, 2192.5,   2.9, 8759.9, 8736.1, 
  0.5, 247.8, 247.6,   1.2, 1409.6, 1406.5,   1.5, 2182.1, 2195.1,   2.9, 8731.8, 8736.2, 
  0.5, 247.2, 252.6,   1.2, 1406.3, 1404.7,   1.5, 2189.3, 2193.9,   2.9, 8741.0, 8743.1, 
  0.5, 252.1, 247.9,   1.2, 1402.9, 1411.5,   1.5, 2215.0, 2196.5,   2.9, 8741.8, 8746.5, 
  0.5, 247.8, 247.6,   1.2, 1402.6, 1410.0,   1.5, 2194.7, 2195.3,   2.9, 8734.4, 8750.9, 
  0.5, 247.1, 246.7,   1.2, 1409.7, 1409.0,   1.5, 2194.1, 2198.6,   2.9, 8730.1, 8754.4, 
  0.5, 247.3, 252.5,   1.2, 1406.0, 1407.0,   1.5, 2187.4, 2196.6,   2.9, 8733.7, 8735.1, 
  0.5, 251.5, 248.3,   1.2, 1403.3, 1412.7,   1.5, 2192.2, 2196.1,   2.9, 8735.9, 8740.3, 
  0.5, 252.5, 248.4,   1.2, 1403.5, 1412.9,   1.5, 2182.6, 2221.4,   2.9, 8733.2, 8737.0, 
  0.5, 248.1, 248.4,   1.2, 1409.2, 1407.4,   1.5, 2192.3, 2189.1,   2.9, 8736.1, 8736.8, 
  0.5, 248.1, 246.5,   1.2, 1411.4, 1412.2,   1.5, 2191.4, 2196.7,   2.9, 8738.2, 8737.3, 
  0.5, 247.4, 252.1,   1.2, 1403.7, 1406.7,   1.5, 2196.7, 2193.1,   2.9, 8738.1, 8736.1, 
  0.5, 251.4, 247.9,   1.2, 1403.7, 1411.5,   1.5, 2190.7, 2197.7,   2.9, 8733.8, 8737.8, 
  0.5, 247.8, 247.7,   1.2, 1412.1, 1406.5,   1.5, 2192.4, 2196.7,   2.9, 8743.3, 8737.3, 
  0.5, 246.0, 248.0,   1.2, 1408.0, 1406.8,   1.5, 2192.6, 2200.1,   2.9, 8733.4, 8737.6, 
  0.5, 246.9, 251.2,   1.2, 1406.3, 1409.1,   1.5, 2190.3, 2197.2,   2.9, 8740.1, 8742.7, 
  0.5, 251.2, 246.8,   1.2, 1405.8, 1410.0,   1.5, 2192.4, 2196.0,   2.9, 8755.0, 8740.6, 
  0.5, 247.1, 248.2,   1.2, 1405.0, 1413.4,   1.5, 2192.1, 2197.4,   2.9, 8730.6, 8735.0, 
  0.5, 248.1, 248.1,   1.2, 1409.4, 1404.9,   1.5, 2187.4, 2195.6,   2.9, 8758.8, 8737.2, 
  0.5, 248.1, 247.7,   1.2, 1411.3, 1405.8,   1.5, 2208.5, 2194.9,   2.9, 8733.5, 8740.3, 
  0.5, 248.1, 251.9,   1.2, 1405.7, 1412.4,   1.5, 2191.7, 2197.4,   2.9, 8763.0, 8747.2, 
  0.5, 251.7, 247.8,   1.2, 1404.7, 1411.4,   1.5, 2186.8, 2199.4,   2.9, 8735.1, 8740.0, 
  0.5, 247.1, 248.3,   1.2, 1411.0, 1408.7,   1.5, 2194.6, 2193.9,   2.9, 8734.3, 8737.5, 
  0.5, 247.1, 248.4,   1.2, 1408.9, 1406.1,   1.5, 2189.8, 2191.5,   2.9, 8745.6, 8741.1, 
  0.5, 247.7, 252.1,   1.2, 1406.3, 1408.9,   1.5, 2197.0, 2194.5,   2.9, 8738.0, 8747.2, 
  0.5, 251.4, 246.7,   1.2, 1403.7, 1410.8,   1.5, 2191.3, 2193.2,   2.9, 8739.3, 8735.6, 
